# Imported from FireEmblemUniverse/fireemblem8u ELF.
# Format: 0xADDR<TAB>mode<TAB>name
0x08034FFC	thumb	StartUnitHpStatusInfoWindow
0x080BFAEC	thumb	StartGmBaseEntry
0x0804E368	thumb	DrawUiFrame2
0x08017518	thumb	GetItemDescId
0x08044B2C	thumb	SaveTactician
0x0802980C	thumb	WarpSelect_OnCancel
0x08047EF8	thumb	SioMenu_HandleDPadInput
0x080839C8	thumb	EvCheck08_DOOR
0x0801443C	thumb	PutString
0x0804CB94	thumb	LATeamSpriteDraw_Loop
0x08020578	thumb	ChapterIntro_LightExplosion_Loop
0x080623E0	thumb	StartSpellAnimSilence
0x08033DD8	thumb	sub_8033DD8
0x08042B68	thumb	sub_8042B68
0x08009698	thumb	AP_ExecDummyFrame
0x080AEF24	thumb	PlayNextShuffledSong
0x08052F84	thumb	sub_8052F84
0x08050290	thumb	ekrBattle_8050290
0x0806935C	thumb	efxDarkGradoBG02_Loop_A
0x08008F20	thumb	TalkBgSync
0x0809FF74	thumb	WmSell_DrawValueSpriteText
0x0800CADC	thumb	EventBC_MarkPoint
0x080A8410	thumb	InitMinimapFlashPalette
0x0804556C	thumb	sub_804556C
0x08069E88	thumb	StartSubSpell_efxDarkGradoOBJ02
0x0805A2D0	thumb	GetAnimRoundType
0x0801550C	thumb	BmMain_StartIntroFx
0x080813C0	thumb	sub_80813C0
0x08061180	thumb	efxRelive_Loop_Main
0x0802987C	thumb	DoUseWarpStaff
0x0804F520	thumb	MenuAutoHelpBoxSelect
0x08064344	thumb	efxExcalibur_Loop_Main
0x080C3B40	thumb	GMapRadar_80C3B40
0x0806F210	thumb	StartClassReelSpellAnimLight
0x0804C3A0	thumb	sub_804C3A0
0x08008F64	thumb	sub_8008F64
0x08080730	thumb	sub_8080730
0x0804768C	thumb	SaveLinkArenaRuleSettings
0x08077F04	thumb	sub_8077F04
0x080D08B8	thumb	MPlayOpen
0x080152A4	thumb	OnVBlank
0x0808DB08	thumb	OnMain_SioErrorWait
0x0801538C	thumb	SwitchPhases
0x0804E98C	thumb	DrawUiItemHoverExt
0x08004C1C	thumb	SpecialCharTest
0x08024744	thumb	TakeSelection_OnChange
0x080AC9D4	thumb	SetUiCursorHandConfig
0x080733C0	thumb	EfxWhiteInOutUnitMain
0x0804C7E4	thumb	sub_804C7E4
0x08085350	thumb	sub_8085350
0x080353B8	thumb	RefreshUnitGiveInfoWindows
0x0806ECE8	thumb	efxopFireOBJ_Loop
0x0809710C	thumb	GetActivePrepMenuItemIndex
0x08084FE4	thumb	sub_8084FE4
0x08042D9C	thumb	IsSioBigTransferActive
0x0807E1E4	thumb	MapAnimMonsterStoneEffect
0x080C04CC	thumb	GmapLineFade_Loop
0x0800CC8C	thumb	EventC4_WmShowPortrait
0x080C2D44	thumb	WmDotPalAnim_Loop1
0x0803A71C	thumb	AiCompare
0x08068DD8	thumb	sub_8068DD8
0x0806FC30	thumb	Fill16_EkrTsaBuffer
0x080AD9E8	thumb	DisableSysGrayBox
0x0800FD8C	thumb	Event2F_MoveUnit
0x0805D814	thumb	Loop6C_efxThunder
0x080598CC	thumb	AnimScrAdvance
0x080BD260	thumb	sub_80BD260
0x0805B01C	thumb	SetBanimArenaFlag
0x0805F8B4	thumb	StartSpellAnimLightning
0x0802EA1C	thumb	sub_802EA1C
0x0804645C	thumb	sub_804645C
0x080191D0	thumb	GetUnitSkill
0x080557D8	thumb	SpellFx_RegisterObjGfx
0x080689D4	thumb	StartSubSpell_efxDrzDrakbreathBG
0x0807BBC8	thumb	StartMapAnimInfoWindow
0x080B86A4	thumb	GetWMFaceBlendAmt
0x080BB028	thumb	MapUnitC_GetFaction
0x0804B9A4	thumb	sub_804B9A4
0x08014000	thumb	sub_8014000
0x0802A13C	thumb	BattleGenerateSimulationInternal
0x08068348	thumb	efxNaglfarOBJRockGyre_Loop
0x08024E04	thumb	SetPartyGoldAmount
0x080D1D88	thumb	strlen
0x080A8844	thumb	SaveMenuGetBitfile
0x0806B134	thumb	StartSubSpell_efxDarkLongMonsBG01
0x08070380	thumb	NewEkrDragonQuakeTree3
0x08061704	thumb	efxLiveBG_Loop
0x0802D834	thumb	TradeMenu_OnLoopUnselected
0x0802F9E0	thumb	ExecJunaFruitItem
0x0806F648	thumb	StartClassReelSpellAnimMyrrh
0x08070FA4	thumb	EfxTmCpyExtHFlip
0x0809B2DC	thumb	sub_809B2DC
0x080413CC	thumb	AiDecideNightmareStaff
0x08096F44	thumb	PrepMenu_ShowFrozenHand
0x08085988	thumb	UnitTornOut_Init
0x0803963C	thumb	sub_803963C
0x08028264	thumb	GetUnitTotalSupportLevel
0x080A9AB0	thumb	sub_80A9AB0
0x0805CEC4	thumb	StartSpellAnimEckesachsRanged_Null
0x080BFD80	thumb	GmMuEntry_Init
0x08079090	thumb	MU_OnEnd
0x0801CCB4	thumb	PlayerPhase_DisplayDangerZone
0x080D1CC0	thumb	_sprintf_r
0x080B4210	thumb	StartSecretShopScreenOrphaned
0x0802E3A8	thumb	InitMapObstacles
0x080438C0	thumb	GetLATeamListHelpTextId
0x08088DB8	thumb	HelpBox_WaitClose
0x080B6A10	thumb	GetUnitForCharacterEnding
0x08023838	thumb	ItemSubMenu_TradeItem
0x080522F4	thumb	CheckEkrHitNow
0x080B6264	thumb	GetGameWinPerc
0x0804FD60	thumb	NewEkrBattleDeamon
0x0808A4A4	thumb	sub_808A4A4
0x080097E8	thumb	GetRealChaperIndex
0x08030758	thumb	WfxFlamesInitGradientPublic
0x080333A4	thumb	PrepMapMenu_OnStartPress
0x08048864	thumb	sub_8048864
0x08022F10	thumb	AttackMapSelect_End
0x080C4070	thumb	GetGMapBaseMenuKind
0x08048260	thumb	sub_8048260
0x080282DC	thumb	UnitGainSupportLevel
0x0801474C	thumb	sub_801474C
0x0801106C	thumb	GeneratePopupText
0x08084B6C	thumb	sub_8084B6C
0x0803FD30	thumb	AiStaffPhysicRescue
0x080A0B04	thumb	GetSupportScreenPartnerIsAlive
0x0808B844	thumb	sub_808B844
0x080B9F14	thumb	WorldMap_StartArmory
0x0809ED8C	thumb	PrepItemList_InitGfx
0x080251B4	thumb	MakeTargetListForWeapon
0x080AA144	thumb	CallExtraMap
0x08089CD4	thumb	DrawHelpBoxWeaponStats
0x080C2598	thumb	GmapRmBaPalAnim1_End
0x08085268	thumb	sub_8085268
0x080C55CC	thumb	Title_Init
0x08035BEC	thumb	StatusHealEffect_BlendedSprite_Loop
0x08087C04	thumb	EndGlowBlendCtrl
0x080677D4	thumb	efxEvilEye_Loop_Main
0x080BF048	thumb	StartWorldMapPlayerInterface
0x0808C360	thumb	ClearUnitMapUiStatus
0x080176A0	thumb	GetItemEncodedRange
0x0806C810	thumb	NewEfxCriricalEffectBGCOL
0x080CE750	thumb	sub_80CE750
0x080131F0	thumb	sub_80131F0
0x08064060	thumb	efxLunaOBJ_Loop_A
0x080B53F8	thumb	DisplayUiVArrow
0x08042C00	thumb	sub_8042C00
0x0805C188	thumb	EfxTeonoObj2Main
0x08037A34	thumb	RideBallista
0x08098408	thumb	PrepItemScreen_Init
0x0803DCC4	thumb	AiSimulateBestBattleAgainstTarget
0x0800E51C	thumb	Event1D_TalkContinue
0x08063214	thumb	StartSpellAnimBarrier
0x080C6BF0	thumb	BgAffineSetOpAnim
0x080D5B9C	thumb	_raise
0x080BA8A0	thumb	sub_80BA8A0
0x080C8684	thumb	sub_80C8684
0x08031300	thumb	MapMain_ResumeFromPhaseIdle
0x080D4E34	thumb	_s2b
0x0806E58C	thumb	NewEfxSkillCommonBG
0x0801F8C8	thumb	StartShowMapChangeAnim
0x0801A82C	thumb	UnitApplyWorkingMovementScript
0x080028D0	thumb	Sound_SetDefaultMaxNumChannels
0x08096870	thumb	PutPrepChapterSprite_Ruins
0x0806EFB8	thumb	StartCRSubSpell_efxopLiveBG
0x080AF140	thumb	SoundRoom_StartNextSong_Negative
0x080C0960	thumb	IsChapterMonsterSpawnActive
0x0808CFC4	thumb	InitPlayerPhaseInterface
0x08075828	thumb	EkrTriArmorKnightObj2Main1
0x0805CD0C	thumb	StartSpellAnimBallista
0x08086B7C	thumb	BackgroundSlide_Loop
0x08080D2C	thumb	New6C_SummonGfx
0x080A00DC	thumb	WmSell_Setup
